,Ward_id_2008_2017,Variance_2008_2017,Ward_id_2009_2017,Variance_2009_2017,Ward_id_2010_2017,Variance_2010_2017,Ward_id_2011_2017,Variance_2011_2017
141,153,0.0008655289647153156,459,0.0007812759151167618,75,0.0006656918618518271,27,0.0005399124681177196
142,261,0.00085990807758848,242,0.0007789887731044165,622,0.0006610046926742287,459,0.0005375788224829374
143,7,0.0008581408714662087,602,0.0007339607297208568,251,0.0006601490437470684,380,0.0005324796699820018
144,379,0.0008400158809043778,596,0.0007311831582705036,148,0.0006589772600056907,281,0.0005322220522284081
145,312,0.000837203568020718,312,0.0007298768468683622,225,0.0006463166547987049,332,0.0005256378532103618
146,13,0.0008142521998518672,149,0.0007250642017620613,604,0.000640657821997178,177,0.0005228874785348701
147,233,0.0008106194013122832,438,0.0007235883224593983,340,0.000634134656809828,455,0.0005064459149656081
148,578,0.000808809505805083,12,0.0007218145272752806,111,0.0006337430921975306,266,0.000503506137029768
149,184,0.0007944992422633867,328,0.0007076974302705788,449,0.0006313965955272746,231,0.0004918379179652335
150,177,0.0007879724714173586,304,0.0007061023779004768,149,0.0006099562575077169,577,0.00048629930113735717
151,158,0.0007840092653182345,194,0.0007044064970984592,112,0.0006097503314980337,192,0.0004853143205144816
152,103,0.0007738738166735209,152,0.0006950057907781547,191,0.0006015332669468264,496,0.0004827382251563501
153,106,0.0007633949707467533,455,0.0006866592890889017,323,0.0005936816681614389,589,0.0004811925657995374
154,337,0.0007606791902364325,31,0.0006794403117326921,438,0.000588260668249085,160,0.00047960144568306794
155,151,0.0007552216483231106,151,0.0006785832024766679,150,0.0005855922426803276,149,0.00047359306984683
156,79,0.0007512937033154574,112,0.0006593372066465194,421,0.000579214079131522,421,0.0004728126697997767
157,194,0.0007499850147515496,106,0.0006559270981729286,428,0.0005768356863126022,161,0.00046194002000836545
158,281,0.0007479133723114059,604,0.0006422408412533791,63,0.0005677948894347504,529,0.0004582849822862676
159,543,0.0007478706718019597,350,0.0006346001996616759,102,0.0005583973468449629,86,0.00045668932134842983
160,350,0.0007476182217933567,148,0.0006329776509232826,283,0.0005515522161638914,196,0.00045259029815638224
161,448,0.0007447873608171535,573,0.0006318226216900807,385,0.0005471434828563407,204,0.0004517719993123709
162,12,0.0007386633998567713,292,0.0006301588117238078,331,0.0005453567753999772,428,0.00044411947231928794
163,503,0.0007378466214583036,449,0.0006247915601571334,424,0.0005344190816090298,491,0.0004428617394132646
164,602,0.000728758146111938,572,0.0006230590152860589,287,0.0005277363748478995,385,0.0004426874630502936
165,344,0.0007263152402440303,111,0.0006218535623050367,86,0.0005240353703318995,438,0.0004395961362120916
