,Ward_id_2008_2017,Variance_2008_2017,Ward_id_2009_2017,Variance_2009_2017,Ward_id_2010_2017,Variance_2010_2017,Ward_id_2011_2017,Variance_2011_2017
70,157,0.005153194140957923,506,0.0052395622705032445,204,0.00527425633980665,13,0.00506348495175241
71,277,0.0050994531636872785,240,0.005220263207239149,240,0.00526511628116279,188,0.005055573345355573
72,335,0.005097501341499186,117,0.005178107611768791,506,0.005236127641753652,610,0.004940228046532378
73,179,0.005017391013611899,24,0.005146667182490634,318,0.005090968081930773,268,0.004908207122691994
74,71,0.005011063284487614,265,0.005039558243689683,11,0.0050265785596778694,204,0.0048642112091809115
75,0,0.004962111415402924,204,0.0049444143805003685,458,0.004871575867868443,6,0.0048133155157506
76,65,0.004921970795673338,7,0.004936674478408747,288,0.004814061666679284,280,0.004746746736365825
77,204,0.004919753369878202,174,0.00485105463286421,464,0.004770061512497975,397,0.00472999634360636
78,266,0.004896919419671606,6,0.004734811601800373,287,0.004652268120310643,338,0.004630359514484831
79,289,0.004879380744261083,449,0.004731446433104582,460,0.004627470941511629,354,0.0045316762694897405
80,429,0.004832149269156949,11,0.004686566646044511,295,0.004606729989988166,0,0.0044955795051772095
81,506,0.00478595782353229,287,0.004597838003525164,265,0.004542833957555437,265,0.004474599621590492
82,255,0.0047417306513802045,318,0.004592309482638997,188,0.0045284883765116316,287,0.004330371626228851
83,313,0.0047321492688778815,239,0.004537729441358892,24,0.004517059875926852,28,0.004305612506219578
84,280,0.004691013521094212,295,0.004508430981866472,13,0.004488358576490672,231,0.004268314921004404
85,24,0.004635069750530231,288,0.004482278720004004,6,0.004478228083397446,616,0.0042509376368887785
86,318,0.004593497019938994,188,0.00443369723630765,116,0.004410624002317469,532,0.004248995061253188
87,292,0.004501912396210709,464,0.004393972044351771,9,0.004408704042190375,295,0.004230540506080064
88,7,0.004496330991196753,458,0.004334552558923943,239,0.004401051247087277,228,0.004226770127687332
89,174,0.00446044565612331,65,0.004327768761857261,391,0.004399945940788266,326,0.00422009470093796
90,412,0.004429213635253218,266,0.004277745056333152,610,0.004367915101634667,203,0.004104890682181873
91,287,0.00441273986093283,179,0.004136118948934427,397,0.004244510537247159,606,0.004050798575424995
92,203,0.004312895615723092,203,0.0041270596740828865,280,0.004212219455081125,440,0.0040418891603244975
93,449,0.00428997512661958,391,0.00412259415524628,268,0.004193090302936505,98,0.003982631543311444
94,578,0.004245140071595024,460,0.00411331050820664,0,0.004192374249924288,468,0.003969828158796039
95,239,0.004231701466262844,9,0.004047593304053843,354,0.004114494337408058,9,0.003949113146260637
96,11,0.00421858518131401,176,0.004025628810278763,326,0.004101298001314226,76,0.0038905883981006826
97,497,0.004155621429715522,13,0.00400920351105556,182,0.004092634748026181,164,0.0038844074731903618
98,442,0.004148413198356736,442,0.003947668745920719,76,0.004076636018378854,10,0.0038470127427463266
99,288,0.004136861015315951,116,0.003926110224282196,338,0.004068631717483777,426,0.003821706207897042
100,202,0.004121849626890211,397,0.003921869007050856,98,0.00403147648053272,289,0.003756633859210381
101,295,0.0040615878832798245,610,0.0038830732771500103,28,0.0038930097250371816,151,0.00372320834504034
102,464,0.00401442725095295,326,0.003863555211077327,65,0.0038867191682882647,116,0.003713133416201588
103,458,0.003948696603572742,0,0.003854885854487381,176,0.003884302334360467,391,0.0036785819396377524
104,326,0.0038576008689929706,575,0.0038502547408951113,532,0.003858680380780152,331,0.003677151475057009
105,13,0.0037485862665691734,76,0.003830977035975937,616,0.0038369355121700933,279,0.003625982067486231
106,616,0.0037395262391865885,588,0.0038236377255819287,117,0.0037300026889460517,24,0.003602900618307083
107,460,0.0037336527949618182,616,0.003821201994157938,74,0.003716279072674417,65,0.0035947770881835745
108,391,0.003712884826883073,613,0.0037566972931995265,203,0.003707720400454975,457,0.003589699884889132
109,397,0.0036398507267686305,280,0.0037460729630366773,575,0.0036791103509640328,3,0.003563916508598359
110,354,0.0036303493910182795,354,0.0036798963897653044,426,0.003667103884534207,328,0.0034770124117327636
111,176,0.0036271281854905364,154,0.0036675573543205886,606,0.0036524844677825853,575,0.003464659346738334
112,588,0.0036174018256333153,338,0.0036405397850473743,613,0.00361573484128583,105,0.003408845365836578
113,154,0.0036137349793031923,412,0.0036098204648628224,385,0.0035913872308944014,12,0.0034045540401911683
114,76,0.003590394802321255,98,0.0035843038336726557,302,0.0035581631837939428,185,0.00336236465466474
115,575,0.003543599797216873,268,0.0035098611734631323,440,0.0035367766342130863,613,0.003354700270824825
116,116,0.0035345462542862097,532,0.0035055799380990732,468,0.003500040573580313,442,0.003333225897738877
117,610,0.0034948620975943758,28,0.0034720028764192853,164,0.0033993510146917254,419,0.003298020993147538
118,613,0.0034599480632776626,227,0.003427042971072519,3,0.00336598160953894,114,0.003264281863224909
119,258,0.0034283266662784194,302,0.003408005647025486,588,0.0033473093551899665,117,0.0032630279928998573
120,28,0.003353304478575446,74,0.0033447242131023095,151,0.0032732794687212663,337,0.003218039519636649
121,338,0.0033006403653925375,114,0.0032873879240472993,258,0.0032501757776561644,385,0.0031974304941283192
122,74,0.003295835586126554,426,0.0032602368039957533,331,0.0032254191534694435,588,0.0031794086065835905
123,98,0.003226427263008761,606,0.00324884323312301,62,0.0031846268181483233,405,0.003149863674903808
124,227,0.0031974559120752843,385,0.0032370650747807614,457,0.0031761898267861025,258,0.0031380669123758018
125,185,0.0031927506916705263,333,0.003235310376591551,154,0.003175307571457884,61,0.0031291310358388994
126,385,0.0031590459699305565,258,0.003195438308542355,279,0.00317490198632335,412,0.003087180058731361
127,532,0.003155487301107626,578,0.003175888197481721,114,0.003158379543707747,384,0.003079268426515822
128,302,0.0031425851669140076,440,0.0031445706370819043,419,0.003143804084807667,327,0.0030454763246078975
129,196,0.0030769258993235266,468,0.0031178788759278616,412,0.003105567202662588,451,0.0030151808398331155
130,284,0.0030238810249737123,196,0.0031136002720867475,328,0.003074280030475596,239,0.002993238493833842
131,268,0.003011657697571108,284,0.0031090920079298087,185,0.003037263389211738,621,0.002985627077631814
132,114,0.0029967247276209844,185,0.003103745110339792,617,0.0030255273031719846,74,0.002972134962177017
133,164,0.002978639276146674,497,0.0031019770498904317,384,0.00301984517905219,376,0.0029573183538861582
134,606,0.0029426695645471067,381,0.003064789098387517,105,0.003014139389307056,237,0.002949221313352832
135,279,0.0029377631268212,3,0.0030342941432133486,442,0.0030100594875689564,62,0.002899535317478615
136,426,0.0029343191267573823,164,0.00302183764253911,12,0.002988314635339711,617,0.0028790675589571847
137,89,0.0029323201551195244,62,0.0030185685910982915,284,0.0029703319502863003,275,0.0028741228156307324
138,384,0.002932127629039697,384,0.003000369896935681,337,0.002920646279007572,290,0.002835350618523857
139,144,0.0028785397516203357,617,0.0029621830844415065,61,0.0028635884352771783,422,0.002835182820428031
140,337,0.002866630597510006,337,0.002928643431892315,405,0.002794804614992225,284,0.0028328164371302714
141,8,0.0028385938187041656,331,0.0029226128315141325,298,0.0027602724365981615,202,0.002816145505186918
142,145,0.002835913459075176,151,0.002909590096186793,381,0.0027253616662219447,92,0.0028122338658443055
143,440,0.0028315759856683597,457,0.0029087568115647453,376,0.002699374664488573,154,0.002792640228260175
144,381,0.002830494311005733,437,0.00285059792695391,451,0.0026960924756875343,414,0.002780251886267481
145,457,0.0028173693830388343,279,0.0028381467581283172,275,0.002692776513345727,255,0.0027398902855010443
146,468,0.0028140530104519192,419,0.002795991161291323,437,0.002644240129967551,545,0.0027090738208584908
147,582,0.002813964537326078,328,0.002752083555950565,621,0.0026172525575554346,195,0.002652677119490069
148,376,0.0028113985942399126,283,0.0027352683079173924,145,0.0025973363844760677,416,0.0026489597158163816
149,3,0.0027909572726814496,105,0.002697049446128636,307,0.002593226066215521,31,0.002637498484439686
150,151,0.002764123306902757,307,0.002681617685913106,330,0.002591184431684695,168,0.002536334045641441
151,617,0.002757174677397512,12,0.0026734825014287336,168,0.0025847890857544644,294,0.00252761890884869
152,325,0.0027469897145782594,545,0.002649263842345213,92,0.0025580550331611674,145,0.0025273098343687158
153,62,0.0027184077837832344,378,0.002626482108934159,545,0.0025300939437314096,182,0.0025245658525990026
154,545,0.0026821005772140623,376,0.0025768643770855107,422,0.002512679139151231,564,0.0025052880024370593
155,12,0.002678256359408978,89,0.0025615340809032583,175,0.0025069463312973237,175,0.0024985154742177243
156,249,0.002677306646825312,298,0.002558644304710054,345,0.002506814483411304,330,0.0024983035586922885
157,331,0.0026669118500854522,330,0.002550188630633309,266,0.0024800973507788,302,0.002492140262456707
158,73,0.0026523396405962133,61,0.0025457124050790227,202,0.0024671410116921303,336,0.002475372250116004
159,168,0.0025787366208696607,168,0.002532032675612445,414,0.002437358041974717,291,0.0024541362674517938
