,Ward_id_2008_2017,Variance_2008_2017,Ward_id_2009_2017,Variance_2009_2017,Ward_id_2010_2017,Variance_2010_2017,Ward_id_2011_2017,Variance_2011_2017
505,260,0.0,100,0.0,571,0.0,571,0.0
506,269,0.0,269,0.0,213,0.0,128,0.0
507,212,0.0,212,0.0,522,0.0,129,0.0
508,91,0.0,272,0.0,211,0.0,201,0.0
509,272,0.0,91,0.0,210,0.0,130,0.0
510,276,0.0,276,0.0,209,0.0,525,0.0
511,87,0.0,87,0.0,198,0.0,131,0.0
512,80,0.0,308,0.0,208,0.0,198,0.0
513,308,0.0,80,0.0,207,0.0,132,0.0
514,315,0.0,315,0.0,206,0.0,133,0.0
515,321,0.0,321,0.0,205,0.0,134,0.0
516,322,0.0,322,0.0,120,0.0,135,0.0
517,58,0.0,58,0.0,121,0.0,365,0.0
518,57,0.0,57,0.0,201,0.0,136,0.0
519,56,0.0,56,0.0,122,0.0,364,0.0
520,55,0.0,55,0.0,123,0.0,137,0.0
521,54,0.0,54,0.0,523,0.0,138,0.0
522,213,0.0,213,0.0,517,0.0,139,0.0
523,211,0.0,211,0.0,521,0.0,526,0.0
524,487,0.0,487,0.0,40,0.0,520,0.0
525,127,0.0,127,0.0,373,0.0,524,0.0
526,141,0.0,141,0.0,43,0.0,41,0.0
527,142,0.0,142,0.0,42,0.0,56,0.0
528,143,0.0,143,0.0,372,0.0,396,0.0
529,138,0.0,138,0.0,41,0.0,276,0.0
530,137,0.0,137,0.0,371,0.0,394,0.0
531,136,0.0,136,0.0,370,0.0,40,0.0
532,135,0.0,135,0.0,369,0.0,122,0.0
533,134,0.0,134,0.0,368,0.0,39,0.0
534,133,0.0,133,0.0,367,0.0,38,0.0
535,132,0.0,132,0.0,366,0.0,456,0.0
536,131,0.0,131,0.0,357,0.0,123,0.0
537,130,0.0,130,0.0,39,0.0,57,0.0
538,129,0.0,129,0.0,38,0.0,124,0.0
539,128,0.0,128,0.0,365,0.0,388,0.0
540,169,0.0,169,0.0,456,0.0,386,0.0
541,210,0.0,210,0.0,364,0.0,58,0.0
542,126,0.0,126,0.0,363,0.0,383,0.0
543,125,0.0,125,0.0,362,0.0,382,0.0
544,124,0.0,124,0.0,361,0.0,100,0.0
545,123,0.0,123,0.0,360,0.0,467,0.0
546,122,0.0,122,0.0,359,0.0,125,0.0
547,121,0.0,121,0.0,439,0.0,469,0.0
548,120,0.0,120,0.0,44,0.0,121,0.0
549,198,0.0,198,0.0,45,0.0,55,0.0
550,201,0.0,201,0.0,58,0.0,471,0.0
551,205,0.0,205,0.0,51,0.0,42,0.0
552,206,0.0,206,0.0,49,0.0,418,0.0
553,207,0.0,207,0.0,52,0.0,260,0.0
554,208,0.0,208,0.0,48,0.0,53,0.0
555,209,0.0,209,0.0,53,0.0,253,0.0
556,53,0.0,53,0.0,418,0.0,50,0.0
557,352,0.0,352,0.0,54,0.0,120,0.0
558,356,0.0,356,0.0,396,0.0,108,0.0
559,471,0.0,471,0.0,394,0.0,49,0.0
560,418,0.0,418,0.0,55,0.0,48,0.0
561,42,0.0,42,0.0,388,0.0,269,0.0
562,41,0.0,41,0.0,56,0.0,47,0.0
563,433,0.0,433,0.0,383,0.0,46,0.0
564,434,0.0,434,0.0,382,0.0,433,0.0
565,435,0.0,435,0.0,47,0.0,434,0.0
566,40,0.0,40,0.0,57,0.0,435,0.0
567,39,0.0,39,0.0,46,0.0,54,0.0
568,439,0.0,439,0.0,375,0.0,45,0.0
569,38,0.0,38,0.0,433,0.0,44,0.0
570,456,0.0,456,0.0,434,0.0,439,0.0
571,467,0.0,467,0.0,435,0.0,272,0.0
572,469,0.0,469,0.0,358,0.0,43,0.0
573,470,0.0,470,0.0,356,0.0,470,0.0
574,472,0.0,472,0.0,520,0.0,472,0.0
575,357,0.0,357,0.0,507,0.0,523,0.0
576,473,0.0,473,0.0,495,0.0,371,0.0
577,474,0.0,474,0.0,321,0.0,370,0.0
578,475,0.0,475,0.0,315,0.0,369,0.0
579,476,0.0,476,0.0,87,0.0,368,0.0
580,477,0.0,477,0.0,308,0.0,367,0.0
581,478,0.0,478,0.0,91,0.0,222,0.0
582,479,0.0,479,0.0,95,0.0,507,0.0
583,480,0.0,480,0.0,276,0.0,508,0.0
